,Unnamed: 0,id,birth,household,age,routine_id,sex_F,sex_M,appliance_id_1,appliance_id_2,appliance_id_3,appliance_id_4,appliance_id_5,appliance_id_6,appliance_id_7,appliance_id_8,appliance_id_9
344,68,69,19711204,2,51.0,3,0,1,0,0,0,1,0,1,0,0,0
345,69,70,19900409,4,32.0,6,0,1,1,0,0,0,0,0,0,1,0
346,69,70,19900409,4,32.0,18,0,1,1,0,0,0,0,1,1,0,0
347,69,70,19900409,4,32.0,12,0,1,1,0,0,0,0,1,0,1,0
348,69,70,19900409,4,32.0,16,0,1,0,0,0,0,0,1,1,1,1
349,69,70,19900409,4,32.0,3,0,1,0,0,0,1,0,1,0,0,0
350,70,71,19970325,3,25.0,19,0,1,1,0,0,0,0,1,1,1,0
351,70,71,19970325,3,25.0,14,0,1,0,0,0,0,0,1,1,1,0
352,70,71,19970325,3,25.0,5,0,1,0,1,1,0,0,0,1,0,0
353,70,71,19970325,3,25.0,8,0,1,1,0,0,0,0,0,1,0,0
354,70,71,19970325,3,25.0,18,0,1,1,0,0,0,0,1,1,0,0
355,71,72,19820120,1,40.0,13,0,1,0,0,0,1,0,1,0,1,0
356,71,72,19820120,1,40.0,5,0,1,0,1,1,0,0,0,1,0,0
357,71,72,19820120,1,40.0,19,0,1,1,0,0,0,0,1,1,1,0
358,71,72,19820120,1,40.0,10,0,1,0,0,0,0,0,0,1,1,1
359,71,72,19820120,1,40.0,8,0,1,1,0,0,0,0,0,1,0,0
360,72,73,19780202,2,44.0,12,0,1,1,0,0,0,0,1,0,1,0
361,72,73,19780202,2,44.0,1,0,1,0,0,0,0,0,1,0,0,1
362,72,73,19780202,2,44.0,21,0,1,1,0,0,1,1,0,0,0,0
363,72,73,19780202,2,44.0,10,0,1,0,0,0,0,0,0,1,1,1
364,72,73,19780202,2,44.0,4,0,1,0,0,0,0,0,0,1,1,0
365,73,74,19760405,4,46.0,19,0,1,1,0,0,0,0,1,1,1,0
366,73,74,19760405,4,46.0,10,0,1,0,0,0,0,0,0,1,1,1
367,73,74,19760405,4,46.0,18,0,1,1,0,0,0,0,1,1,0,0
368,73,74,19760405,4,46.0,21,0,1,1,0,0,1,1,0,0,0,0
369,73,74,19760405,4,46.0,17,0,1,1,0,0,1,0,1,0,0,0
370,74,75,19930301,1,29.0,11,0,1,1,0,0,0,0,0,1,1,0
371,74,75,19930301,1,29.0,19,0,1,1,0,0,0,0,1,1,1,0
372,74,75,19930301,1,29.0,6,0,1,1,0,0,0,0,0,0,1,0
373,74,75,19930301,1,29.0,21,0,1,1,0,0,1,1,0,0,0,0
374,74,75,19930301,1,29.0,14,0,1,0,0,0,0,0,1,1,1,0
375,75,76,19771209,4,45.0,8,0,1,1,0,0,0,0,0,1,0,0
376,75,76,19771209,4,45.0,20,0,1,1,0,0,1,0,1,0,1,0
377,75,76,19771209,4,45.0,15,0,1,1,1,1,0,0,0,0,1,0
378,75,76,19771209,4,45.0,5,0,1,0,1,1,0,0,0,1,0,0
379,75,76,19771209,4,45.0,17,0,1,1,0,0,1,0,1,0,0,0
380,76,77,20020127,4,20.0,15,0,1,1,1,1,0,0,0,0,1,0
381,76,77,20020127,4,20.0,4,0,1,0,0,0,0,0,0,1,1,0
382,76,77,20020127,4,20.0,20,0,1,1,0,0,1,0,1,0,1,0
383,76,77,20020127,4,20.0,6,0,1,1,0,0,0,0,0,0,1,0
384,76,77,20020127,4,20.0,14,0,1,0,0,0,0,0,1,1,1,0
385,77,78,19960821,1,26.0,15,0,1,1,1,1,0,0,0,0,1,0
386,77,78,19960821,1,26.0,22,0,1,1,1,0,0,0,0,0,1,0
387,77,78,19960821,1,26.0,20,0,1,1,0,0,1,0,1,0,1,0
388,77,78,19960821,1,26.0,12,0,1,1,0,0,0,0,1,0,1,0
389,77,78,19960821,1,26.0,19,0,1,1,0,0,0,0,1,1,1,0
390,78,79,19781116,1,44.0,17,0,1,1,0,0,1,0,1,0,0,0
391,78,79,19781116,1,44.0,8,0,1,1,0,0,0,0,0,1,0,0
392,78,79,19781116,1,44.0,13,0,1,0,0,0,1,0,1,0,1,0
393,78,79,19781116,1,44.0,16,0,1,0,0,0,0,0,1,1,1,1
394,78,79,19781116,1,44.0,18,0,1,1,0,0,0,0,1,1,0,0
395,79,80,20010616,4,21.0,16,0,1,0,0,0,0,0,1,1,1,1
396,79,80,20010616,4,21.0,19,0,1,1,0,0,0,0,1,1,1,0
397,79,80,20010616,4,21.0,9,0,1,0,1,1,0,0,0,0,1,0
398,79,80,20010616,4,21.0,15,0,1,1,1,1,0,0,0,0,1,0
399,79,80,20010616,4,21.0,22,0,1,1,1,0,0,0,0,0,1,0
400,80,81,20001029,1,22.0,22,0,1,1,1,0,0,0,0,0,1,0
401,80,81,20001029,1,22.0,4,0,1,0,0,0,0,0,0,1,1,0
402,80,81,20001029,1,22.0,21,0,1,1,0,0,1,1,0,0,0,0
403,80,81,20001029,1,22.0,8,0,1,1,0,0,0,0,0,1,0,0
404,80,81,20001029,1,22.0,6,0,1,1,0,0,0,0,0,0,1,0
405,81,82,19990302,3,23.0,14,0,1,0,0,0,0,0,1,1,1,0
406,81,82,19990302,3,23.0,8,0,1,1,0,0,0,0,0,1,0,0
407,81,82,19990302,3,23.0,6,0,1,1,0,0,0,0,0,0,1,0
408,81,82,19990302,3,23.0,19,0,1,1,0,0,0,0,1,1,1,0
409,81,82,19990302,3,23.0,18,0,1,1,0,0,0,0,1,1,0,0
410,82,83,19861125,2,36.0,6,0,1,1,0,0,0,0,0,0,1,0
411,82,83,19861125,2,36.0,5,0,1,0,1,1,0,0,0,1,0,0
412,82,83,19861125,2,36.0,18,0,1,1,0,0,0,0,1,1,0,0
413,82,83,19861125,2,36.0,21,0,1,1,0,0,1,1,0,0,0,0
414,82,83,19861125,2,36.0,7,0,1,0,1,1,0,0,0,0,0,0
415,83,84,20021006,4,20.0,16,0,1,0,0,0,0,0,1,1,1,1
416,83,84,20021006,4,20.0,8,0,1,1,0,0,0,0,0,1,0,0
417,83,84,20021006,4,20.0,9,0,1,0,1,1,0,0,0,0,1,0
418,83,84,20021006,4,20.0,21,0,1,1,0,0,1,1,0,0,0,0
419,83,84,20021006,4,20.0,2,0,1,0,0,0,0,0,0,0,1,1
420,84,85,19880325,1,34.0,8,0,1,1,0,0,0,0,0,1,0,0
421,84,85,19880325,1,34.0,22,0,1,1,1,0,0,0,0,0,1,0
422,84,85,19880325,1,34.0,2,0,1,0,0,0,0,0,0,0,1,1
423,84,85,19880325,1,34.0,14,0,1,0,0,0,0,0,1,1,1,0
424,84,85,19880325,1,34.0,5,0,1,0,1,1,0,0,0,1,0,0
425,85,86,19680818,1,54.0,4,0,1,0,0,0,0,0,0,1,1,0
426,85,86,19680818,1,54.0,12,0,1,1,0,0,0,0,1,0,1,0
427,85,86,19680818,1,54.0,14,0,1,0,0,0,0,0,1,1,1,0
428,85,86,19680818,1,54.0,15,0,1,1,1,1,0,0,0,0,1,0
429,85,86,19680818,1,54.0,16,0,1,0,0,0,0,0,1,1,1,1
430,86,87,19740111,3,48.0,10,0,1,0,0,0,0,0,0,1,1,1
431,86,87,19740111,3,48.0,3,0,1,0,0,0,1,0,1,0,0,0
432,86,87,19740111,3,48.0,18,0,1,1,0,0,0,0,1,1,0,0
433,86,87,19740111,3,48.0,8,0,1,1,0,0,0,0,0,1,0,0
434,86,87,19740111,3,48.0,12,0,1,1,0,0,0,0,1,0,1,0
435,87,88,19790413,2,43.0,20,0,1,1,0,0,1,0,1,0,1,0
436,87,88,19790413,2,43.0,11,0,1,1,0,0,0,0,0,1,1,0
437,87,88,19790413,2,43.0,18,0,1,1,0,0,0,0,1,1,0,0
438,87,88,19790413,2,43.0,14,0,1,0,0,0,0,0,1,1,1,0
439,87,88,19790413,2,43.0,17,0,1,1,0,0,1,0,1,0,0,0
440,88,89,19790322,1,43.0,10,0,1,0,0,0,0,0,0,1,1,1
441,88,89,19790322,1,43.0,4,0,1,0,0,0,0,0,0,1,1,0
442,88,89,19790322,1,43.0,18,0,1,1,0,0,0,0,1,1,0,0
443,88,89,19790322,1,43.0,8,0,1,1,0,0,0,0,0,1,0,0
444,88,89,19790322,1,43.0,17,0,1,1,0,0,1,0,1,0,0,0
445,89,90,19881117,3,34.0,13,0,1,0,0,0,1,0,1,0,1,0
446,89,90,19881117,3,34.0,4,0,1,0,0,0,0,0,0,1,1,0
447,89,90,19881117,3,34.0,11,0,1,1,0,0,0,0,0,1,1,0
448,89,90,19881117,3,34.0,21,0,1,1,0,0,1,1,0,0,0,0
449,89,90,19881117,3,34.0,3,0,1,0,0,0,1,0,1,0,0,0
450,90,91,19920405,2,30.0,5,0,1,0,1,1,0,0,0,1,0,0
451,90,91,19920405,2,30.0,16,0,1,0,0,0,0,0,1,1,1,1
452,90,91,19920405,2,30.0,12,0,1,1,0,0,0,0,1,0,1,0
453,90,91,19920405,2,30.0,0,0,1,0,0,0,0,1,1,0,0,0
454,90,91,19920405,2,30.0,19,0,1,1,0,0,0,0,1,1,1,0
455,91,92,20020514,1,20.0,18,0,1,1,0,0,0,0,1,1,0,0
456,91,92,20020514,1,20.0,19,0,1,1,0,0,0,0,1,1,1,0
457,91,92,20020514,1,20.0,8,0,1,1,0,0,0,0,0,1,0,0
458,91,92,20020514,1,20.0,22,0,1,1,1,0,0,0,0,0,1,0
459,91,92,20020514,1,20.0,15,0,1,1,1,1,0,0,0,0,1,0
460,92,93,19970614,2,25.0,16,0,1,0,0,0,0,0,1,1,1,1
461,92,93,19970614,2,25.0,22,0,1,1,1,0,0,0,0,0,1,0
462,92,93,19970614,2,25.0,5,0,1,0,1,1,0,0,0,1,0,0
463,92,93,19970614,2,25.0,11,0,1,1,0,0,0,0,0,1,1,0
464,92,93,19970614,2,25.0,13,0,1,0,0,0,1,0,1,0,1,0
465,93,94,19690109,2,53.0,19,0,1,1,0,0,0,0,1,1,1,0
466,93,94,19690109,2,53.0,3,0,1,0,0,0,1,0,1,0,0,0
467,93,94,19690109,2,53.0,8,0,1,1,0,0,0,0,0,1,0,0
468,93,94,19690109,2,53.0,15,0,1,1,1,1,0,0,0,0,1,0
469,93,94,19690109,2,53.0,21,0,1,1,0,0,1,1,0,0,0,0
470,94,95,19740110,3,48.0,9,0,1,0,1,1,0,0,0,0,1,0
471,94,95,19740110,3,48.0,7,0,1,0,1,1,0,0,0,0,0,0
472,94,95,19740110,3,48.0,17,0,1,1,0,0,1,0,1,0,0,0
473,94,95,19740110,3,48.0,21,0,1,1,0,0,1,1,0,0,0,0
474,94,95,19740110,3,48.0,16,0,1,0,0,0,0,0,1,1,1,1
475,95,96,19900712,5,32.0,19,0,1,1,0,0,0,0,1,1,1,0
476,95,96,19900712,5,32.0,21,0,1,1,0,0,1,1,0,0,0,0
477,95,96,19900712,5,32.0,22,0,1,1,1,0,0,0,0,0,1,0
478,95,96,19900712,5,32.0,10,0,1,0,0,0,0,0,0,1,1,1
479,95,96,19900712,5,32.0,4,0,1,0,0,0,0,0,0,1,1,0
480,96,97,19831101,3,39.0,7,0,1,0,1,1,0,0,0,0,0,0
481,96,97,19831101,3,39.0,19,0,1,1,0,0,0,0,1,1,1,0
482,96,97,19831101,3,39.0,5,0,1,0,1,1,0,0,0,1,0,0
483,96,97,19831101,3,39.0,16,0,1,0,0,0,0,0,1,1,1,1
484,96,97,19831101,3,39.0,9,0,1,0,1,1,0,0,0,0,1,0
485,97,98,19700916,3,52.0,18,0,1,1,0,0,0,0,1,1,0,0
486,97,98,19700916,3,52.0,11,0,1,1,0,0,0,0,0,1,1,0
487,97,98,19700916,3,52.0,17,0,1,1,0,0,1,0,1,0,0,0
488,97,98,19700916,3,52.0,19,0,1,1,0,0,0,0,1,1,1,0
489,97,98,19700916,3,52.0,8,0,1,1,0,0,0,0,0,1,0,0
490,98,99,19930104,3,29.0,20,0,1,1,0,0,1,0,1,0,1,0
491,98,99,19930104,3,29.0,15,0,1,1,1,1,0,0,0,0,1,0
492,98,99,19930104,3,29.0,18,0,1,1,0,0,0,0,1,1,0,0
493,98,99,19930104,3,29.0,6,0,1,1,0,0,0,0,0,0,1,0
494,98,99,19930104,3,29.0,11,0,1,1,0,0,0,0,0,1,1,0
495,99,100,19790613,2,43.0,9,0,1,0,1,1,0,0,0,0,1,0
496,99,100,19790613,2,43.0,0,0,1,0,0,0,0,1,1,0,0,0
497,99,100,19790613,2,43.0,22,0,1,1,1,0,0,0,0,0,1,0
498,99,100,19790613,2,43.0,17,0,1,1,0,0,1,0,1,0,0,0
499,99,100,19790613,2,43.0,18,0,1,1,0,0,0,0,1,1,0,0
500,100,101,19741113,3,48.0,15,0,1,1,1,1,0,0,0,0,1,0
501,100,101,19741113,3,48.0,22,0,1,1,1,0,0,0,0,0,1,0
502,100,101,19741113,3,48.0,3,0,1,0,0,0,1,0,1,0,0,0
503,100,101,19741113,3,48.0,8,0,1,1,0,0,0,0,0,1,0,0
504,100,101,19741113,3,48.0,16,0,1,0,0,0,0,0,1,1,1,1
505,101,102,19770428,5,45.0,2,0,1,0,0,0,0,0,0,0,1,1
506,101,102,19770428,5,45.0,18,0,1,1,0,0,0,0,1,1,0,0
507,101,102,19770428,5,45.0,11,0,1,1,0,0,0,0,0,1,1,0
508,101,102,19770428,5,45.0,15,0,1,1,1,1,0,0,0,0,1,0
509,101,102,19770428,5,45.0,20,0,1,1,0,0,1,0,1,0,1,0
510,102,103,19751205,4,47.0,21,0,1,1,0,0,1,1,0,0,0,0
511,102,103,19751205,4,47.0,13,0,1,0,0,0,1,0,1,0,1,0
512,102,103,19751205,4,47.0,17,0,1,1,0,0,1,0,1,0,0,0
513,102,103,19751205,4,47.0,20,0,1,1,0,0,1,0,1,0,1,0
514,102,103,19751205,4,47.0,3,0,1,0,0,0,1,0,1,0,0,0
515,103,104,19840521,4,38.0,21,0,1,1,0,0,1,1,0,0,0,0
516,103,104,19840521,4,38.0,5,0,1,0,1,1,0,0,0,1,0,0
517,103,104,19840521,4,38.0,22,0,1,1,1,0,0,0,0,0,1,0
518,103,104,19840521,4,38.0,6,0,1,1,0,0,0,0,0,0,1,0
519,103,104,19840521,4,38.0,9,0,1,0,1,1,0,0,0,0,1,0
520,104,105,19770922,1,45.0,19,0,1,1,0,0,0,0,1,1,1,0
521,104,105,19770922,1,45.0,3,0,1,0,0,0,1,0,1,0,0,0
522,104,105,19770922,1,45.0,21,0,1,1,0,0,1,1,0,0,0,0
523,104,105,19770922,1,45.0,10,0,1,0,0,0,0,0,0,1,1,1
524,104,105,19770922,1,45.0,1,0,1,0,0,0,0,0,1,0,0,1
525,105,106,19830927,1,39.0,15,0,1,1,1,1,0,0,0,0,1,0
526,105,106,19830927,1,39.0,4,0,1,0,0,0,0,0,0,1,1,0
527,105,106,19830927,1,39.0,17,0,1,1,0,0,1,0,1,0,0,0
528,105,106,19830927,1,39.0,10,0,1,0,0,0,0,0,0,1,1,1
529,105,106,19830927,1,39.0,6,0,1,1,0,0,0,0,0,0,1,0
530,106,107,20001201,3,22.0,19,0,1,1,0,0,0,0,1,1,1,0
531,106,107,20001201,3,22.0,14,0,1,0,0,0,0,0,1,1,1,0
532,106,107,20001201,3,22.0,5,0,1,0,1,1,0,0,0,1,0,0
533,106,107,20001201,3,22.0,6,0,1,1,0,0,0,0,0,0,1,0
534,106,107,20001201,3,22.0,15,0,1,1,1,1,0,0,0,0,1,0
535,107,108,19861211,4,36.0,8,0,1,1,0,0,0,0,0,1,0,0
536,107,108,19861211,4,36.0,11,0,1,1,0,0,0,0,0,1,1,0
537,107,108,19861211,4,36.0,19,0,1,1,0,0,0,0,1,1,1,0
538,107,108,19861211,4,36.0,14,0,1,0,0,0,0,0,1,1,1,0
539,107,108,19861211,4,36.0,16,0,1,0,0,0,0,0,1,1,1,1
540,108,109,19840910,1,38.0,21,0,1,1,0,0,1,1,0,0,0,0
541,108,109,19840910,1,38.0,20,0,1,1,0,0,1,0,1,0,1,0
542,108,109,19840910,1,38.0,22,0,1,1,1,0,0,0,0,0,1,0
543,108,109,19840910,1,38.0,4,0,1,0,0,0,0,0,0,1,1,0
544,108,109,19840910,1,38.0,15,0,1,1,1,1,0,0,0,0,1,0
545,109,110,19900821,2,32.0,17,0,1,1,0,0,1,0,1,0,0,0
546,109,110,19900821,2,32.0,15,0,1,1,1,1,0,0,0,0,1,0
547,109,110,19900821,2,32.0,5,0,1,0,1,1,0,0,0,1,0,0
548,109,110,19900821,2,32.0,16,0,1,0,0,0,0,0,1,1,1,1
549,109,110,19900821,2,32.0,23,0,1,0,0,0,0,0,1,0,1,0
550,110,111,19710117,4,51.0,15,0,1,1,1,1,0,0,0,0,1,0
551,110,111,19710117,4,51.0,10,0,1,0,0,0,0,0,0,1,1,1
552,110,111,19710117,4,51.0,23,0,1,0,0,0,0,0,1,0,1,0
553,110,111,19710117,4,51.0,20,0,1,1,0,0,1,0,1,0,1,0
554,110,111,19710117,4,51.0,5,0,1,0,1,1,0,0,0,1,0,0
555,111,112,19960315,2,26.0,14,0,1,0,0,0,0,0,1,1,1,0
556,111,112,19960315,2,26.0,18,0,1,1,0,0,0,0,1,1,0,0
557,111,112,19960315,2,26.0,15,0,1,1,1,1,0,0,0,0,1,0
558,111,112,19960315,2,26.0,16,0,1,0,0,0,0,0,1,1,1,1
559,111,112,19960315,2,26.0,17,0,1,1,0,0,1,0,1,0,0,0
560,112,113,19690418,2,53.0,9,0,1,0,1,1,0,0,0,0,1,0
561,112,113,19690418,2,53.0,13,0,1,0,0,0,1,0,1,0,1,0
562,112,113,19690418,2,53.0,16,0,1,0,0,0,0,0,1,1,1,1
563,112,113,19690418,2,53.0,6,0,1,1,0,0,0,0,0,0,1,0
564,112,113,19690418,2,53.0,4,0,1,0,0,0,0,0,0,1,1,0
565,113,114,19750401,2,47.0,16,0,1,0,0,0,0,0,1,1,1,1
566,113,114,19750401,2,47.0,11,0,1,1,0,0,0,0,0,1,1,0
567,113,114,19750401,2,47.0,4,0,1,0,0,0,0,0,0,1,1,0
568,113,114,19750401,2,47.0,2,0,1,0,0,0,0,0,0,0,1,1
569,113,114,19750401,2,47.0,6,0,1,1,0,0,0,0,0,0,1,0
570,114,115,19740331,2,48.0,15,0,1,1,1,1,0,0,0,0,1,0
571,114,115,19740331,2,48.0,10,0,1,0,0,0,0,0,0,1,1,1
572,114,115,19740331,2,48.0,19,0,1,1,0,0,0,0,1,1,1,0
573,114,115,19740331,2,48.0,18,0,1,1,0,0,0,0,1,1,0,0
574,114,115,19740331,2,48.0,14,0,1,0,0,0,0,0,1,1,1,0
575,115,116,19860103,1,36.0,18,0,1,1,0,0,0,0,1,1,0,0
576,115,116,19860103,1,36.0,6,0,1,1,0,0,0,0,0,0,1,0
577,115,116,19860103,1,36.0,9,0,1,0,1,1,0,0,0,0,1,0
578,115,116,19860103,1,36.0,17,0,1,1,0,0,1,0,1,0,0,0
579,115,116,19860103,1,36.0,19,0,1,1,0,0,0,0,1,1,1,0
580,116,117,19781215,1,44.0,16,0,1,0,0,0,0,0,1,1,1,1
581,116,117,19781215,1,44.0,12,0,1,1,0,0,0,0,1,0,1,0
582,116,117,19781215,1,44.0,18,0,1,1,0,0,0,0,1,1,0,0
583,116,117,19781215,1,44.0,11,0,1,1,0,0,0,0,0,1,1,0
584,116,117,19781215,1,44.0,7,0,1,0,1,1,0,0,0,0,0,0
585,117,118,19780519,3,44.0,22,0,1,1,1,0,0,0,0,0,1,0
586,117,118,19780519,3,44.0,6,0,1,1,0,0,0,0,0,0,1,0
587,117,118,19780519,3,44.0,20,0,1,1,0,0,1,0,1,0,1,0
588,117,118,19780519,3,44.0,8,0,1,1,0,0,0,0,0,1,0,0
589,117,118,19780519,3,44.0,15,0,1,1,1,1,0,0,0,0,1,0
590,118,119,19691109,1,53.0,12,0,1,1,0,0,0,0,1,0,1,0
591,118,119,19691109,1,53.0,20,0,1,1,0,0,1,0,1,0,1,0
592,118,119,19691109,1,53.0,8,0,1,1,0,0,0,0,0,1,0,0
593,118,119,19691109,1,53.0,7,0,1,0,1,1,0,0,0,0,0,0
594,118,119,19691109,1,53.0,22,0,1,1,1,0,0,0,0,0,1,0
595,119,120,19840125,3,38.0,9,0,1,0,1,1,0,0,0,0,1,0
596,119,120,19840125,3,38.0,13,0,1,0,0,0,1,0,1,0,1,0
597,119,120,19840125,3,38.0,8,0,1,1,0,0,0,0,0,1,0,0
598,119,120,19840125,3,38.0,3,0,1,0,0,0,1,0,1,0,0,0
599,119,120,19840125,3,38.0,6,0,1,1,0,0,0,0,0,0,1,0
600,120,121,19881118,2,34.0,21,0,1,1,0,0,1,1,0,0,0,0
601,120,121,19881118,2,34.0,20,0,1,1,0,0,1,0,1,0,1,0
602,120,121,19881118,2,34.0,3,0,1,0,0,0,1,0,1,0,0,0
603,120,121,19881118,2,34.0,5,0,1,0,1,1,0,0,0,1,0,0
604,120,121,19881118,2,34.0,22,0,1,1,1,0,0,0,0,0,1,0
605,121,122,19900519,4,32.0,15,0,1,1,1,1,0,0,0,0,1,0
606,121,122,19900519,4,32.0,10,0,1,0,0,0,0,0,0,1,1,1
607,121,122,19900519,4,32.0,9,0,1,0,1,1,0,0,0,0,1,0
608,121,122,19900519,4,32.0,11,0,1,1,0,0,0,0,0,1,1,0
609,121,122,19900519,4,32.0,19,0,1,1,0,0,0,0,1,1,1,0
610,122,123,19750304,3,47.0,22,0,1,1,1,0,0,0,0,0,1,0
611,122,123,19750304,3,47.0,21,0,1,1,0,0,1,1,0,0,0,0
612,122,123,19750304,3,47.0,15,0,1,1,1,1,0,0,0,0,1,0
613,122,123,19750304,3,47.0,16,0,1,0,0,0,0,0,1,1,1,1
614,122,123,19750304,3,47.0,10,0,1,0,0,0,0,0,0,1,1,1
615,123,124,19860505,2,36.0,19,0,1,1,0,0,0,0,1,1,1,0
616,123,124,19860505,2,36.0,21,0,1,1,0,0,1,1,0,0,0,0
617,123,124,19860505,2,36.0,5,0,1,0,1,1,0,0,0,1,0,0
618,123,124,19860505,2,36.0,6,0,1,1,0,0,0,0,0,0,1,0
619,123,124,19860505,2,36.0,22,0,1,1,1,0,0,0,0,0,1,0
620,124,125,19860917,1,36.0,9,0,1,0,1,1,0,0,0,0,1,0
621,124,125,19860917,1,36.0,16,0,1,0,0,0,0,0,1,1,1,1
622,124,125,19860917,1,36.0,4,0,1,0,0,0,0,0,0,1,1,0
623,124,125,19860917,1,36.0,14,0,1,0,0,0,0,0,1,1,1,0
624,124,125,19860917,1,36.0,19,0,1,1,0,0,0,0,1,1,1,0
625,125,126,19981022,1,24.0,22,0,1,1,1,0,0,0,0,0,1,0
626,125,126,19981022,1,24.0,4,0,1,0,0,0,0,0,0,1,1,0
627,125,126,19981022,1,24.0,16,0,1,0,0,0,0,0,1,1,1,1
628,125,126,19981022,1,24.0,10,0,1,0,0,0,0,0,0,1,1,1
629,125,126,19981022,1,24.0,23,0,1,0,0,0,0,0,1,0,1,0
630,126,127,20000316,3,22.0,11,0,1,1,0,0,0,0,0,1,1,0
631,126,127,20000316,3,22.0,15,0,1,1,1,1,0,0,0,0,1,0
632,126,127,20000316,3,22.0,19,0,1,1,0,0,0,0,1,1,1,0
633,126,127,20000316,3,22.0,9,0,1,0,1,1,0,0,0,0,1,0
634,126,127,20000316,3,22.0,2,0,1,0,0,0,0,0,0,0,1,1
635,127,128,19700313,4,52.0,5,0,1,0,1,1,0,0,0,1,0,0
636,127,128,19700313,4,52.0,8,0,1,1,0,0,0,0,0,1,0,0
637,127,128,19700313,4,52.0,22,0,1,1,1,0,0,0,0,0,1,0
638,127,128,19700313,4,52.0,3,0,1,0,0,0,1,0,1,0,0,0
639,127,128,19700313,4,52.0,20,0,1,1,0,0,1,0,1,0,1,0
640,128,129,19760621,3,46.0,6,0,1,1,0,0,0,0,0,0,1,0
641,128,129,19760621,3,46.0,11,0,1,1,0,0,0,0,0,1,1,0
642,128,129,19760621,3,46.0,21,0,1,1,0,0,1,1,0,0,0,0
643,128,129,19760621,3,46.0,4,0,1,0,0,0,0,0,0,1,1,0
644,128,129,19760621,3,46.0,10,0,1,0,0,0,0,0,0,1,1,1
645,129,130,19690101,1,53.0,17,0,1,1,0,0,1,0,1,0,0,0
646,129,130,19690101,1,53.0,22,0,1,1,1,0,0,0,0,0,1,0
647,129,130,19690101,1,53.0,21,0,1,1,0,0,1,1,0,0,0,0
648,129,130,19690101,1,53.0,10,0,1,0,0,0,0,0,0,1,1,1
649,129,130,19690101,1,53.0,11,0,1,1,0,0,0,0,0,1,1,0
650,130,131,19760415,4,46.0,23,0,1,0,0,0,0,0,1,0,1,0
651,130,131,19760415,4,46.0,13,0,1,0,0,0,1,0,1,0,1,0
652,130,131,19760415,4,46.0,14,0,1,0,0,0,0,0,1,1,1,0
653,130,131,19760415,4,46.0,10,0,1,0,0,0,0,0,0,1,1,1
654,130,131,19760415,4,46.0,22,0,1,1,1,0,0,0,0,0,1,0
655,131,132,19830913,3,39.0,5,0,1,0,1,1,0,0,0,1,0,0
656,131,132,19830913,3,39.0,15,0,1,1,1,1,0,0,0,0,1,0
657,131,132,19830913,3,39.0,19,0,1,1,0,0,0,0,1,1,1,0
658,131,132,19830913,3,39.0,7,0,1,0,1,1,0,0,0,0,0,0
659,131,132,19830913,3,39.0,9,0,1,0,1,1,0,0,0,0,1,0
660,132,133,19710627,4,51.0,20,0,1,1,0,0,1,0,1,0,1,0
661,132,133,19710627,4,51.0,10,0,1,0,0,0,0,0,0,1,1,1
662,132,133,19710627,4,51.0,19,0,1,1,0,0,0,0,1,1,1,0
663,132,133,19710627,4,51.0,6,0,1,1,0,0,0,0,0,0,1,0
664,132,133,19710627,4,51.0,12,0,1,1,0,0,0,0,1,0,1,0
665,133,134,19770509,2,45.0,22,0,1,1,1,0,0,0,0,0,1,0
666,133,134,19770509,2,45.0,20,0,1,1,0,0,1,0,1,0,1,0
667,133,134,19770509,2,45.0,21,0,1,1,0,0,1,1,0,0,0,0
668,133,134,19770509,2,45.0,13,0,1,0,0,0,1,0,1,0,1,0
669,133,134,19770509,2,45.0,17,0,1,1,0,0,1,0,1,0,0,0
670,134,135,20010809,3,21.0,1,0,1,0,0,0,0,0,1,0,0,1
671,134,135,20010809,3,21.0,5,0,1,0,1,1,0,0,0,1,0,0
672,134,135,20010809,3,21.0,17,0,1,1,0,0,1,0,1,0,0,0
673,134,135,20010809,3,21.0,21,0,1,1,0,0,1,1,0,0,0,0
674,134,135,20010809,3,21.0,13,0,1,0,0,0,1,0,1,0,1,0
675,135,136,19900721,2,32.0,18,0,1,1,0,0,0,0,1,1,0,0
676,135,136,19900721,2,32.0,16,0,1,0,0,0,0,0,1,1,1,1
677,135,136,19900721,2,32.0,17,0,1,1,0,0,1,0,1,0,0,0
678,135,136,19900721,2,32.0,1,0,1,0,0,0,0,0,1,0,0,1
679,135,136,19900721,2,32.0,12,0,1,1,0,0,0,0,1,0,1,0
680,136,137,19941126,3,28.0,16,0,1,0,0,0,0,0,1,1,1,1
681,136,137,19941126,3,28.0,15,0,1,1,1,1,0,0,0,0,1,0
682,136,137,19941126,3,28.0,9,0,1,0,1,1,0,0,0,0,1,0
683,136,137,19941126,3,28.0,21,0,1,1,0,0,1,1,0,0,0,0
684,136,137,19941126,3,28.0,20,0,1,1,0,0,1,0,1,0,1,0
685,137,138,19981031,1,24.0,11,0,1,1,0,0,0,0,0,1,1,0
686,137,138,19981031,1,24.0,8,0,1,1,0,0,0,0,0,1,0,0
687,137,138,19981031,1,24.0,18,0,1,1,0,0,0,0,1,1,0,0
688,137,138,19981031,1,24.0,21,0,1,1,0,0,1,1,0,0,0,0
689,137,138,19981031,1,24.0,14,0,1,0,0,0,0,0,1,1,1,0
690,138,139,19910502,1,31.0,11,0,1,1,0,0,0,0,0,1,1,0
